District,Type,Built by,Longitude,Latitude,ID
Yongsan-gu,Street market,Seoul City,126.960448,37.53755,WF132235
Yongsan-gu,Public yard,Seoul City,126.985028,37.544854,WF132236
Yongsan-gu,Public yard,Seoul City,126.985028,37.544854,WF132237
Yongsan-gu,Park,Seoul City,126.952027,37.533641,WF132238
Yongsan-gu,Street market,Seoul City,126.974552,37.521196,WF132239
Yongsan-gu,Street market,Seoul City,126.975429,37.520922,WF132240
Yongsan-gu,Street market,Seoul City,126.975429,37.520922,WF132241
Yongsan-gu,Street market,Seoul City,126.977207,37.550263,WF132242
Yongsan-gu,Street market,Seoul City,126.977207,37.550263,WF132243
Yongsan-gu,Street market,Seoul City,126.976126,37.550569,WF132244
Yongsan-gu,Main Street,Min. of Future(LGU+),126.9634002,37.5336214,WF132245
Yongsan-gu,Main Street,Min. of Future(LGU+),126.9656394,37.5329075,WF132246
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9616932,37.547444,WF132247
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9616932,37.547444,WF132248
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9616932,37.547444,WF132249
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9616932,37.547444,WF132250
Yongsan-gu,Welfare facility,Min. of Future(KT),126.9911268,37.520509,WF132251
Yongsan-gu,Welfare facility,Min. of Future(KT),126.9911268,37.520509,WF132252
Yongsan-gu,Welfare facility,Min. of Future(KT),126.9911268,37.520509,WF132253
Yongsan-gu,Welfare facility,Min. of Future(KT),126.9911268,37.520509,WF132254
Yongsan-gu,Welfare facility,Min. of Future(KT),126.9911268,37.520509,WF132255
Yongsan-gu,Tour site,Min. of Future(LGU+),126.9732846,37.5213898,WF132256
Yongsan-gu,Tour site,Min. of Future(LGU+),126.9732846,37.5213898,WF132257
Yongsan-gu,Tour site,Min. of Future(LGU+),126.9732846,37.5213898,WF132258
Yongsan-gu,Tour site,Min. of Future(LGU+),126.9732846,37.5213898,WF132259
Yongsan-gu,Tour site,Min. of Future(LGU+),126.9732846,37.5213898,WF132260
Yongsan-gu,Park,Min. of Future(LGU+),126.970587,37.5171951,WF132261
Yongsan-gu,Park,Min. of Future(LGU+),126.970587,37.5171951,WF132262
Yongsan-gu,Main Street,Min. of Future(LGU+),126.973199,37.5356509,WF132263
Yongsan-gu,Main Street,Min. of Future(LGU+),126.9673477,37.5304527,WF132264
Yongsan-gu,Park,Seoul City,126.975,37.522,WF142421
Yongsan-gu,Main Street,Seoul City,126.994,37.524,WF142422
Yongsan-gu,Main Street,Seoul City,126.994,37.524,WF142423
Yongsan-gu,Main Street,Seoul City,126.996,37.532,WF142424
Yongsan-gu,Park,Seoul City,126.975,37.535,WF142425
Yongsan-gu,Park,Seoul City,126.966,37.544,WF142426
Yongsan-gu,Park,Seoul City,126.966,37.544,WF142427
Yongsan-gu,Park,Seoul City,126.989,37.544,WF142428
Yongsan-gu,Main Street,Seoul City,126.989,37.543,WF142429
Yongsan-gu,Park,Seoul City,126.979,37.519,WF142430
Yongsan-gu,Street market,Seoul City,126.975,37.52,WF142431
Yongsan-gu,Street market,Seoul City,126.975,37.52,WF142432
Yongsan-gu,Park,Seoul City,126.99,37.538,WF142433
Yongsan-gu,Park,Seoul City,126.99,37.538,WF142434
Yongsan-gu,Street market,Seoul City,126.991,37.534,WF142435
Yongsan-gu,Street market,Seoul City,126.991,37.534,WF142436
Yongsan-gu,Park,Seoul City,126.969,37.553,WF142437
Yongsan-gu,Park,Seoul City,126.969,37.553,WF142438
Yongsan-gu,Main Street,Seoul City,126.997,37.53,WF142439
Yongsan-gu,Main Street,Seoul City,126.997,37.53,WF142440
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9615514,37.5471268,WF142441
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9615514,37.5471268,WF142442
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9615514,37.5471268,WF142443
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9615514,37.5471268,WF142444
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9615514,37.5471268,WF142445
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9615514,37.5471268,WF142446
Yongsan-gu,Welfare facility,Min. of Future(LGU+),127.0108154,37.5355835,WF142447
Yongsan-gu,Welfare facility,Min. of Future(LGU+),127.0108154,37.5355835,WF142448
Yongsan-gu,Welfare facility,Min. of Future(LGU+),127.0108154,37.5355835,WF142449
Yongsan-gu,Welfare facility,Min. of Future(LGU+),127.0108154,37.5355835,WF142450
Yongsan-gu,Welfare facility,Min. of Future(LGU+),127.0108154,37.5355835,WF142451
Yongsan-gu,Street market,Min. of Future(LGU+),127.0002998,37.5271921,WF142452
Yongsan-gu,Street market,Min. of Future(LGU+),127.0002998,37.5271921,WF142453
Yongsan-gu,Street market,Min. of Future(LGU+),126.9602076,37.535718,WF142454
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9715115,37.5479171,WF142455
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9715115,37.5479171,WF142456
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9614241,37.5416403,WF142457
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9614241,37.5416403,WF142458
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9614241,37.5416403,WF142459
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9614241,37.5416403,WF142460
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9614241,37.5416403,WF142461
Yongsan-gu,Street market,Min. of Future(LGU+),126.974964,37.5208426,WF142462
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.9774887,37.5534289,WF142463
Yongsan-gu,Park,Min. of Future(LGU+),126.95993,37.545234,WF142464
Yongsan-gu,Bus stop,KT,126.972558,37.543212,WF142465
Yongsan-gu,Bus stop,KT,126.972558,37.543212,WF142466
Yongsan-gu,Bus stop,KT,126.972275,37.543928,WF142467
Yongsan-gu,Bus stop,KT,126.992306,37.524717,WF142468
Yongsan-gu,Bus stop,KT,126.953493,37.532173,WF142469
Yongsan-gu,Main Street,KT,126.995047,37.5351579,WF152512
Yongsan-gu,Main Street,KT,126.995047,37.5351579,WF152513
Yongsan-gu,Main Street,KT,126.994402,37.5351488,WF152514
Yongsan-gu,Main Street,KT,126.994402,37.5351488,WF152515
Yongsan-gu,Main Street,KT,126.994402,37.5351488,WF152516
Yongsan-gu,Main Street,KT,126.992422,37.5352478,WF152517
Yongsan-gu,Main Street,KT,126.992422,37.5352478,WF152518
Yongsan-gu,Main Street,KT,126.991596,37.535473,WF152519
Yongsan-gu,Main Street,KT,126.991596,37.535473,WF152520
Yongsan-gu,Main Street,Seoul City,126.989423,37.5392029,WF152521
Yongsan-gu,Main Street,Seoul City,126.989423,37.5392029,WF152522
Yongsan-gu,Main Street,Seoul City,126.992127,37.53996,WF152523
Yongsan-gu,Main Street,Seoul City,126.992127,37.53996,WF152524
Yongsan-gu,Main Street,Seoul City,126.994096,37.5403476,WF152525
Yongsan-gu,Main Street,Seoul City,126.994096,37.5403476,WF152526
Yongsan-gu,Park,Seoul City,126.9894798,37.5358855,WF152527
Yongsan-gu,Park,Seoul City,126.9894798,37.5358855,WF152528
Yongsan-gu,Park,Seoul City,126.9764673,37.5481508,WF152529
Yongsan-gu,Park,Seoul City,126.9764673,37.5481508,WF152530
Yongsan-gu,Park,Seoul City,126.9762652,37.5482973,WF152531
Yongsan-gu,Park,Seoul City,126.9762652,37.5482973,WF152532
Yongsan-gu,Main Street,Seoul City,126.996291,37.5329055,WF152533
Yongsan-gu,Main Street,Seoul City,126.996291,37.5329055,WF152534
Yongsan-gu,Main Street,Seoul City,126.995522,37.5335812,WF152535
Yongsan-gu,Main Street,Seoul City,126.995522,37.5335812,WF152536
Yongsan-gu,Main Street,Seoul City,126.9961,37.53406,WF152537
Yongsan-gu,Main Street,Seoul City,126.9961,37.53406,WF152538
Yongsan-gu,Main Street,Seoul City,126.997932,37.5330317,WF152539
Yongsan-gu,Main Street,Seoul City,126.997932,37.5330317,WF152540
Yongsan-gu,Main Street,Seoul City,126.9866245,37.539497,WF152541
Yongsan-gu,Main Street,Seoul City,126.9866245,37.539497,WF152542
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.963915,37.526549,WF152543
Yongsan-gu,Welfare facility,Min. of Future(LGU+),127.002061,37.539004,WF152544
Yongsan-gu,Welfare facility,Min. of Future(LGU+),127.002061,37.539004,WF152545
Yongsan-gu,Welfare facility,Min. of Future(KT),126.971446,37.54899,WF152546
Yongsan-gu,Welfare facility,Min. of Future(KT),126.971446,37.54899,WF152547
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.99281,37.535027,WF152548
Yongsan-gu,Welfare facility,Min. of Future(LGU+),126.966405,37.53479,WF152549
Yongsan-gu,Welfare facility,Min. of Future(SKT),126.967684,37.551977,WF152550
Yongsan-gu,Welfare facility,Min. of Future(SKT),126.967684,37.551977,WF152551
Yongsan-gu,Welfare facility,Min. of Future(SKT),126.967684,37.551977,WF152552
Yongsan-gu,Tour site,Min. of Future(LGU+),126.9809191,37.5211823,WF152553
Yongsan-gu,Welfare facility,Min. of Future(SKT),126.963,37.541226,WF152554
Yongsan-gu,Welfare facility,Min. of Future(SKT),126.963,37.541226,WF152555
Yongsan-gu,Welfare facility,Min. of Future(SKT),126.963,37.541226,WF152556
Yongsan-gu,Welfare facility,Min. of Future(SKT),126.963,37.541226,WF152557
Yongsan-gu,Welfare facility,Min. of Future(SKT),126.963,37.541226,WF152558
Yongsan-gu,Welfare facility,Min. of Future(SKT),126.963,37.541226,WF152559
Yongsan-gu,Welfare facility,Min. of Future(SKT),126.963,37.541226,WF152560
Yongsan-gu,Tour site,KT,126.960111,37.545126,WF162278
Yongsan-gu,Tour site,KT,126.960111,37.545126,WF162279
Yongsan-gu,Tour site,KT,126.960111,37.545126,WF162280
Yongsan-gu,Tour site,KT,126.960111,37.545126,WF162281
Yongsan-gu,Tour site,KT,126.960111,37.545126,WF162282
Yongsan-gu,Public facility,KT,126.969496,37.529903,WF162283
Yongsan-gu,Public facility,KT,126.969496,37.529903,WF162284
Yongsan-gu,Main Street,Seoul City,126.988836,37.536869,WF162285
Yongsan-gu,Main Street,Seoul City,126.988836,37.536869,WF162286
Yongsan-gu,Main Street,Seoul City,126.988027,37.537154,WF162287
Yongsan-gu,Main Street,Seoul City,126.988027,37.537154,WF162288
Yongsan-gu,Main Street,Seoul City,126.988556,37.537553,WF162289
Yongsan-gu,Main Street,Seoul City,126.988556,37.537553,WF162290
Yongsan-gu,Main Street,Seoul City,126.988949,37.534371,WF162291
Yongsan-gu,Main Street,Seoul City,126.988949,37.534371,WF162292
Yongsan-gu,Main Street,Seoul City,126.988104,37.534474,WF162293
Yongsan-gu,Main Street,Seoul City,126.988104,37.534474,WF162294
Yongsan-gu,Main Street,Seoul City,126.988608,37.535783,WF162295
Yongsan-gu,Main Street,Seoul City,126.988608,37.535783,WF162296
Yongsan-gu,Main Street,Seoul City,126.988252,37.535085,WF162297
Yongsan-gu,Main Street,Seoul City,126.988252,37.535085,WF162298
Yongsan-gu,Park,Seoul City,126.974255,37.552415,WF162299
Yongsan-gu,Park,Seoul City,126.974255,37.552415,WF162300
Yongsan-gu,Street market,Seoul City,126.95995,37.535148,WF162301
Yongsan-gu,Street market,Seoul City,126.95995,37.535148,WF162302
Yongsan-gu,Main Street,Seoul City,126.987308,37.535058,WF162303
Yongsan-gu,Main Street,Seoul City,126.987308,37.535058,WF162304
Yongsan-gu,Main Street,Seoul City,126.994963,37.533981,WF162305
Yongsan-gu,Main Street,Seoul City,126.994963,37.533981,WF162306
Yongsan-gu,Street market,Seoul City,126.976427,37.550402,WF162307
Yongsan-gu,Street market,Seoul City,126.976427,37.550402,WF162308
Yongsan-gu,Street market,Seoul City,126.976427,37.550402,WF162309
Yongsan-gu,Street market,Seoul City,126.976427,37.550402,WF162310
Yongsan-gu,Public facility,District,126.990317,37.532463,WF162311
Yongsan-gu,Public facility,District,126.990317,37.532463,WF162312
Yongsan-gu,Public facility,District,126.990317,37.532463,WF162313
Yongsan-gu,Public facility,District,126.990317,37.532463,WF162314
Yongsan-gu,Public facility,District,126.990317,37.532463,WF162315
Yongsan-gu,Public facility,District,126.990317,37.532463,WF162316
Yongsan-gu,Public facility,District,126.990317,37.532463,WF162317
Yongsan-gu,Public facility,District,126.990317,37.532463,WF162318
Yongsan-gu,Public facility,District,126.990317,37.532463,WF162319
Yongsan-gu,Public facility,District,126.990317,37.532463,WF162320
Yongsan-gu,Public facility,District,126.990317,37.532463,WF162321
Yongsan-gu,Street market,Seoul City,126.974855,37.550424,WF171075
Yongsan-gu,Street market,Seoul City,126.974933,37.550785,WF171076
Yongsan-gu,Street market,Seoul City,126.974041,37.55028,WF171077
Yongsan-gu,Street market,Seoul City,126.974041,37.55028,WF171078
Yongsan-gu,Street market,Seoul City,126.974057,37.551305,WF171079
Yongsan-gu,Street market,Seoul City,126.974057,37.551305,WF171080
Yongsan-gu,Main Street,Seoul City,126.973214,37.54353,WF171081
Yongsan-gu,Main Street,Seoul City,126.973214,37.54353,WF171082
Yongsan-gu,Main Street,Seoul City,126.973453,37.542649,WF171083
Yongsan-gu,Main Street,Seoul City,126.973453,37.542649,WF171084
Yongsan-gu,Park,Seoul City,126.960356,37.546242,WF171085
Yongsan-gu,Park,Seoul City,126.960356,37.546242,WF171086
Yongsan-gu,Park,Seoul City,126.957839,37.544172,WF171087
Yongsan-gu,Park,Seoul City,126.957839,37.544172,WF171088
Yongsan-gu,Park,Seoul City,126.962262,37.546671,WF171089
Yongsan-gu,Park,Seoul City,126.962262,37.546671,WF171090
Yongsan-gu,Park,Seoul City,126.9633163,37.5467458,WF171091
Yongsan-gu,Park,Seoul City,126.9633163,37.5467458,WF171092
Yongsan-gu,Main Street,Seoul City,126.969074,37.541841,WF171093
Yongsan-gu,Main Street,Seoul City,126.969074,37.541841,WF171094
Yongsan-gu,Park,Seoul City,126.968505,37.542708,WF171095
Yongsan-gu,Park,Seoul City,126.968505,37.542708,WF171096
Yongsan-gu,Main Street,Seoul City,126.961684,37.540311,WF171097
Yongsan-gu,Main Street,Seoul City,126.961684,37.540311,WF171098
Yongsan-gu,Park,Seoul City,126.961201,37.539213,WF171099
Yongsan-gu,Park,Seoul City,126.961201,37.539213,WF171100
Yongsan-gu,Street market,Seoul City,126.959055,37.538104,WF171101
Yongsan-gu,Street market,Seoul City,126.959055,37.538104,WF171102
Yongsan-gu,Main Street,Seoul City,126.95352,37.535256,WF171103
Yongsan-gu,Main Street,Seoul City,126.95352,37.535256,WF171104
Yongsan-gu,Park,Seoul City,126.952699,37.534971,WF171105
Yongsan-gu,Park,Seoul City,126.952699,37.534971,WF171106
Yongsan-gu,Park,Seoul City,126.966366,37.53511,WF171107
Yongsan-gu,Park,Seoul City,126.966366,37.53511,WF171108
Yongsan-gu,Park,Seoul City,126.966545,37.534893,WF171109
Yongsan-gu,Park,Seoul City,126.966545,37.534893,WF171110
Yongsan-gu,Park,Seoul City,126.969804,37.536706,WF171111
Yongsan-gu,Park,Seoul City,126.969804,37.536706,WF171112
Yongsan-gu,Main Street,Seoul City,126.973099,37.535369,WF171113
Yongsan-gu,Main Street,Seoul City,126.973099,37.535369,WF171114
Yongsan-gu,Main Street,Seoul City,126.971998,37.534307,WF171115
Yongsan-gu,Main Street,Seoul City,126.971998,37.534307,WF171116
Yongsan-gu,Main Street,Seoul City,126.986317,37.54523,WF171117
Yongsan-gu,Main Street,Seoul City,126.986317,37.54523,WF171118
Yongsan-gu,Main Street,Seoul City,126.9848727,37.5460998,WF171119
Yongsan-gu,Main Street,Seoul City,126.9848727,37.5460998,WF171120
Yongsan-gu,Park,Seoul City,126.9718415,37.5206737,WF171121
Yongsan-gu,Park,Seoul City,126.9718415,37.5206737,WF171122
Yongsan-gu,Park,Seoul City,126.970739,37.520734,WF171123
Yongsan-gu,Park,Seoul City,126.970739,37.520734,WF171124
Yongsan-gu,Main Street,Seoul City,126.966099,37.52187,WF171125
Yongsan-gu,Main Street,Seoul City,126.966099,37.52187,WF171126
Yongsan-gu,Main Street,Seoul City,126.960935,37.523636,WF171127
Yongsan-gu,Main Street,Seoul City,126.960935,37.523636,WF171128
Yongsan-gu,Main Street,Seoul City,126.961647,37.533709,WF171129
Yongsan-gu,Main Street,Seoul City,126.961647,37.533709,WF171130
Yongsan-gu,Main Street,Seoul City,126.962531,37.532158,WF171131
Yongsan-gu,Main Street,Seoul City,126.962531,37.532158,WF171132
Yongsan-gu,Main Street,Seoul City,126.965306,37.531814,WF171133
Yongsan-gu,Main Street,Seoul City,126.965306,37.531814,WF171134
Yongsan-gu,Main Street,Seoul City,126.9921527,37.5318839,WF171135
Yongsan-gu,Main Street,Seoul City,126.9921527,37.5318839,WF171136
Yongsan-gu,Public facility,Seoul City,126.978126,37.548648,WF171137
Yongsan-gu,Public facility,Seoul City,126.978126,37.548648,WF171138
Yongsan-gu,Public facility,Seoul City,126.985542,37.545994,WF171139
Yongsan-gu,Public facility,Seoul City,126.985542,37.545994,WF171140
Yongsan-gu,Welfare facility,Seoul City,126.974844,37.545665,WF171141
Yongsan-gu,Welfare facility,Seoul City,126.974844,37.545665,WF171142
Yongsan-gu,Welfare facility,Seoul City,126.974844,37.545665,WF171143
Yongsan-gu,Welfare facility,Seoul City,126.974844,37.545665,WF171144
Yongsan-gu,Welfare facility,Seoul City,126.974844,37.545665,WF171145
Yongsan-gu,Welfare facility,Seoul City,126.974844,37.545665,WF171146
Yongsan-gu,Welfare facility,Seoul City,126.974844,37.545665,WF171147
Yongsan-gu,Welfare facility,Seoul City,126.974844,37.545665,WF171148
Yongsan-gu,Welfare facility,Seoul City,126.974844,37.545665,WF171149
Yongsan-gu,Welfare facility,Seoul City,126.974844,37.545665,WF171150
Yongsan-gu,Public facility,Seoul City,126.969882,37.545381,WF171151
Yongsan-gu,Public facility,Seoul City,126.969882,37.545381,WF171152
Yongsan-gu,Public facility,Seoul City,126.969882,37.545381,WF171153
Yongsan-gu,Public facility,Seoul City,126.969882,37.545381,WF171154
Yongsan-gu,Public facility,Seoul City,126.969882,37.545381,WF171155
Yongsan-gu,Public facility,Seoul City,126.969882,37.545381,WF171156
Yongsan-gu,Public facility,Seoul City,126.969882,37.545381,WF171157
Yongsan-gu,Public facility,Seoul City,126.967671,37.537167,WF171158
Yongsan-gu,Public facility,Seoul City,126.967671,37.537167,WF171159
Yongsan-gu,Public facility,Seoul City,126.967671,37.537167,WF171160
Yongsan-gu,Public facility,Seoul City,126.967671,37.537167,WF171161
Yongsan-gu,Public facility,Seoul City,126.967671,37.537167,WF171162
Yongsan-gu,Public facility,Seoul City,126.965863,37.538729,WF171163
Yongsan-gu,Public facility,Seoul City,126.965863,37.538729,WF171164
Yongsan-gu,Public facility,Seoul City,126.965863,37.538729,WF171165
Yongsan-gu,Public facility,Seoul City,126.965863,37.538729,WF171166
Yongsan-gu,Public facility,Seoul City,126.951496,37.534312,WF171167
Yongsan-gu,Public facility,Seoul City,126.961842,37.542467,WF171168
Yongsan-gu,Public facility,Seoul City,126.961842,37.542467,WF171169
Yongsan-gu,Public facility,Seoul City,126.957586,37.538923,WF171170
Yongsan-gu,Public facility,Seoul City,126.957586,37.538923,WF171171
Yongsan-gu,Public facility,Seoul City,126.969498,37.528982,WF171172
Yongsan-gu,Public facility,Seoul City,126.969498,37.528982,WF171173
Yongsan-gu,Public facility,Seoul City,126.969498,37.528982,WF171174
Yongsan-gu,Public facility,Seoul City,126.969498,37.528982,WF171175
Yongsan-gu,Public facility,Seoul City,126.969498,37.528982,WF171176
Yongsan-gu,Public facility,Seoul City,126.969498,37.528982,WF171177
Yongsan-gu,Public facility,Seoul City,126.969498,37.528982,WF171178
Yongsan-gu,Public facility,Seoul City,126.973215,37.52136,WF171179
Yongsan-gu,Public facility,Seoul City,126.973215,37.52136,WF171180
Yongsan-gu,Public facility,Seoul City,126.973215,37.52136,WF171181
Yongsan-gu,Public facility,Seoul City,126.954668,37.526253,WF171182
Yongsan-gu,Public facility,Seoul City,126.954668,37.526253,WF171183
Yongsan-gu,Public facility,Seoul City,126.954668,37.526253,WF171184
Yongsan-gu,Public facility,Seoul City,126.954668,37.526253,WF171185
Yongsan-gu,Public facility,Seoul City,126.995048,37.532447,WF171186
